"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcifieds","log1p_avg_controls"
"31","AL359915.2",9.70607048640501e-94,-0.315373404833792,0.921,0.355,1.941214097281e-90,0.925126451640815,0.421864327555294
"32","ALCAM",0.00239609058140049,0.511581149062676,0.536,0.368,1,0.678556058737034,1.20800074311034
"33","ALDH1A3",4.38984704423877e-38,0.330929268836641,0.405,0.256,8.77969408847755e-35,0.204655969499961,0.715773102911397
"34","ANK3",7.23725571872549e-29,0.424310655697689,0.464,0.376,1.4474511437451e-25,0.437173883707268,0.935885000527162
"35","ANKAR",7.73651214638449e-50,-0.342416188872272,0.973,0.514,1.5473024292769e-46,1.13855891566961,0.607857115109296
"36","ANKUB1",1.08930685487679e-42,-0.273346603848507,0.913,0.489,2.17861370975359e-39,0.608254422975809,0.238212665689085
"37","ANO2",1.59894346366335e-105,0.410403630960489,0.303,0.243,3.1978869273267e-102,0.13173676309369,0.618505581106832
"38","AP001347.1",9.37073337238638e-43,-0.491946586380922,0.795,0.3,1.87414667447728e-39,0.91791771079904,0.455435964753182
"39","APOLD1",1.15276965945538e-126,0.381110829398955,0.281,0.239,2.30553931891076e-123,0.218607832606379,0.762891683919467
"40","AQP1",1.51624913150156e-66,0.382378352887872,0.374,0.358,3.03249826300313e-63,0.600344097479207,1.11279421616634
"41","ARAP2",4.89403943669341e-92,0.330795004812609,0.332,0.286,9.78807887338683e-89,0.121848249453534,0.507546050257229
"42","ARHGAP22",1.89884016828533e-90,-0.339094803992425,0.906,0.376,3.79768033657067e-87,0.718136869655538,0.363192350705824
"43","ARL15",0.0413930052609529,-0.434948242177688,0.775,0.584,1,1.87114689421772,1.65529322294272
"44","ARMC9",2.39307346700136e-48,0.262076905796147,0.884,0.484,4.78614693400272e-45,0.873888388233747,0.950273602422712
"45","ARMCX4",1.25575587115955e-48,-0.251375787119261,0.933,0.495,2.5115117423191e-45,1.01447937825627,0.689997048311485
"46","ARNTL2",0.00310553265643441,0.367921646315362,0.514,0.272,1,0.0584645347790314,0.383391034284112
"47","ASCC1",1.00857276870802e-93,-0.273468713493941,0.881,0.314,2.01714553741604e-90,0.630524402220021,0.388819152231781
"48","ATF3",7.89923711860291e-12,0.371812515681735,0.524,0.468,1.57984742372058e-08,0.69711739190964,1.44753475484233
"49","ATP11C",3.27876218225845e-36,0.316786779449331,0.4,0.286,6.55752436451691e-33,0.558142020508046,1.00537539402743
"50","ATP1B3",5.23641542677027e-33,0.573631837672065,0.724,0.419,1.04728308535405e-29,0.770823890460812,2.50593580639456
"51","ATP2A2",0.00342618774472261,0.267644163502923,0.573,0.386,1,0.850413679633858,1.24218946343645
"52","ATP5MG",9.52923254756812e-35,0.27847613523209,0.822,0.368,1.90584650951362e-31,0.435822378602561,0.647230821242893
"53","AXL",0.00598441539128832,0.343942773823212,0.623,0.498,1,1.15468330953424,1.681461961786
"54","AZIN1-AS1",1.01800833210186e-65,-0.303601890084663,0.853,0.344,2.03601666420373e-62,0.666625055000272,0.422877962454608
"55","BACH2",0.0432685305064162,0.450804185044979,0.526,0.283,1,0.764725064302117,1.25427291354317
"56","BANP",6.32236277638448e-56,1.0019033713148,0.36,0.23,1.2644725552769e-52,0.447133761349112,1.86096948117041
"57","BASP1",4.35252145024698e-75,0.34898018301959,0.841,0.378,8.70504290049396e-72,0.586797749278039,0.776485332715113
"58","BAZ1A",4.16516670716077e-29,0.481844144436452,0.421,0.278,8.33033341432154e-26,0.58255267279623,1.38000535849333
"59","BCL2",3.63885106537648e-28,0.264658308054483,0.786,0.395,7.27770213075297e-25,1.02365771411435,1.1711567143547
"60","BCR",9.30991474937579e-50,0.527935249793503,0.753,0.325,1.86198294987516e-46,0.536972813106731,0.903251724763266
"61","BIRC3",5.41306349326993e-150,0.625516975710153,0.241,0.15,1.08261269865399e-146,0.0870049860775041,0.872248654525012
"62","BMPR1B",4.25860509598846e-05,-0.45634606007608,0.952,0.623,0.0851721019197693,1.59615648452013,1.06243463337373
"63","BMPR2",0.337336639289507,0.275005508073607,0.712,0.636,1,1.57709118377499,2.20654258614589
"64","BNC2",1.01131657658109e-11,-0.447023534183718,0.937,0.761,2.02263315316219e-08,2.84985774658688,2.00872531377003
"65","BNIP3L",4.48464175501879e-46,-0.283627969737914,0.899,0.409,8.96928351003758e-43,1.14791700733424,0.820698249822279
"66","BOC",3.80518678836125e-13,-0.512148624612475,0.93,0.483,7.6103735767225e-10,1.60063076477118,0.824870544845075
"67","C11orf80",1.17721712799426e-66,-0.265695468256305,0.926,0.466,2.35443425598851e-63,0.921880549116804,0.744060724752866
