"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcified","log1p_avg_controls"
"205","RGS2",1.03668233033551e-284,0.310406140953865,0.438,0.279,2.07336466067103e-281,0.123535776827535,0.46036497128912
"206","RHOJ",2.03497121115352e-219,0.534662113088917,0.435,0.267,4.06994242230704e-216,0.447962836364566,1.3515028386239
"207","RNF19B",0,0.547157596557562,0.435,0.317,0,0.253456448911423,0.818945235294877
"208","RPL37A",1.63720968229937e-66,0.298218379575425,0.607,0.495,3.27441936459875e-63,1.08412565252396,1.48835361031077
"209","RRP12",1.31736511341096e-83,0.322292513774868,0.486,0.263,2.63473022682192e-80,0.229122756352253,0.606401831821604
"210","RTN1",0,-0.433494074391925,0.991,0.512,0,0.94937958539548,0.356430693619237
"211","RYR2",0.0821180373910622,-0.298821850355033,0.95,0.696,1,2.65887390271373,1.84828897221286
"212","SAMD4A",1.5106395711647e-05,-0.343261401864028,0.831,0.621,0.0302127914232941,2.03267546986526,2.88190320044189
"213","SAMHD1",1.81142255779096e-124,0.284191543209853,0.764,0.426,3.62284511558192e-121,0.796230501206114,1.0481750936081
"214","SAMMSON",0,-0.356237811352875,0.972,0.488,0,0.960013835723268,0.518803855066724
"215","SASH1",2.28944251850036e-19,0.263348496765722,0.56,0.363,4.57888503700073e-16,1.23798757084014,1.49476446732366
"216","SAT1",2.71526618765660e-164,0.50547197723246,0.462,0.285,5.43053237531319e-161,0.568856160355695,1.29872421791125
"217","SEC22A",0,-0.252857099211274,0.924,0.348,0,0.754600933317326,0.413150740353044
"218","SEMA4A",0,0.641985000905631,0.24,0.18,0,0.115600084230203,1.04608349320525
"219","SERINC5",0,0.293618629244229,0.425,0.283,0,0.52278212791075,0.905438121268268
"220","SERPINE2",8.28150440332495e-06,0.32225414297743,0.569,0.337,0.0165630088066499,0.477782515555013,0.873019428477395
"221","SGCD",9.67538348073937e-13,-0.284131615882119,0.714,0.529,1.93507669614787e-09,1.60057798698025,1.31912504559181
"222","SGK1",1.25588701024376e-57,0.273877546838092,0.489,0.244,2.51177402048751e-54,0.1932611674466,0.512163293498006
"223","SGMS2",0,0.354722029447037,0.434,0.322,0,0.392765795746503,0.948794615979645
"224","SIK2",1.23154480898916e-116,0.304572901629536,0.51,0.371,2.46308961797833e-113,0.865877469565792,1.65312954882813
